#ell D_ell[µK²] error
1.894000000000000000e+03 2.360749126771515702e-05 2.460749126771515845e-06
1.895000000000000000e+03 2.471199538962418112e-05 2.571199538962418171e-06
1.896000000000000000e+03 2.169760290902635275e-05 2.269760290902635165e-06
1.897000000000000000e+03 2.458890057432905444e-05 2.558890057432905418e-06
1.898000000000000000e+03 2.386619920882685489e-05 2.486619920882685718e-06
1.899000000000000000e+03 2.281307889218793145e-05 2.381307889218792950e-06
1.900000000000000000e+03 2.419883769075698531e-05 2.519883769075698590e-06
1.901000000000000000e+03 2.535716229150374043e-05 2.635716229150374102e-06
1.902000000000000000e+03 2.286929126842080070e-05 2.386929126842079875e-06
1.903000000000000000e+03 2.251760763994883324e-05 2.351760763994883129e-06
1.904000000000000000e+03 2.310746521480983853e-05 2.410746521480983997e-06
1.905000000000000000e+03 2.120331246980343293e-05 2.220331246980343437e-06
1.906000000000000000e+03 2.293525911555924636e-05 2.393525911555924779e-06
1.907000000000000000e+03 2.241822646971706518e-05 2.341822646971706408e-06
1.908000000000000000e+03 2.672336425270799434e-05 2.772336425270799408e-06
1.909000000000000000e+03 2.420501022912310699e-05 2.520501022912310758e-06
1.910000000000000000e+03 2.410704761558304772e-05 2.510704761558305000e-06
1.911000000000000000e+03 2.591284527443975580e-05 2.691284527443975555e-06
1.912000000000000000e+03 2.335992270684378685e-05 2.435992270684378659e-06
1.913000000000000000e+03 2.426854259999089035e-05 2.526854259999089009e-06
1.914000000000000000e+03 2.154615226681811177e-05 2.254615226681811066e-06
1.915000000000000000e+03 2.129432330829325365e-05 2.229432330829325254e-06
1.916000000000000000e+03 2.444048634395316717e-05 2.544048634395316776e-06
1.917000000000000000e+03 2.452235581068436582e-05 2.552235581068436557e-06
1.918000000000000000e+03 2.310802006001553120e-05 2.410802006001553179e-06
1.919000000000000000e+03 2.362303566705914717e-05 2.462303566705914861e-06
1.920000000000000000e+03 2.555673304436005978e-05 2.655673304436005952e-06
1.921000000000000000e+03 2.338302429523827898e-05 2.438302429523827872e-06
1.922000000000000000e+03 2.308405252046518490e-05 2.408405252046518718e-06
1.923000000000000000e+03 2.333425095493183376e-05 2.433425095493183604e-06
1.924000000000000000e+03 2.236291456464007115e-05 2.336291456464007089e-06
1.925000000000000000e+03 2.385955881559131075e-05 2.485955881559131049e-06
1.926000000000000000e+03 2.239651246221733202e-05 2.339651246221733092e-06
1.927000000000000000e+03 2.480149516519688919e-05 2.580149516519689147e-06
1.928000000000000000e+03 2.292224184875415988e-05 2.392224184875415963e-06
1.929000000000000000e+03 2.457354829984567118e-05 2.557354829984567177e-06
1.930000000000000000e+03 2.479452186631661315e-05 2.579452186631661289e-06
1.931000000000000000e+03 2.337303264717202904e-05 2.437303264717203048e-06
1.932000000000000000e+03 2.207219822333829161e-05 2.307219822333829051e-06
1.933000000000000000e+03 2.259536073047156544e-05 2.359536073047156349e-06
1.934000000000000000e+03 2.146929116005950969e-05 2.246929116005951028e-06
1.935000000000000000e+03 2.426892080846026833e-05 2.526892080846027061e-06
1.936000000000000000e+03 2.261521363998916586e-05 2.361521363998916391e-06
1.937000000000000000e+03 2.304481736135467025e-05 2.404481736135467084e-06
1.938000000000000000e+03 2.276075359345368731e-05 2.376075359345368875e-06
1.939000000000000000e+03 2.305836895408537753e-05 2.405836895408537981e-06
1.940000000000000000e+03 2.268574998007920007e-05 2.368574998007919981e-06
1.941000000000000000e+03 2.166661837375871182e-05 2.266661837375871071e-06
1.942000000000000000e+03 2.310968388293146072e-05 2.410968388293146216e-06
1.943000000000000000e+03 2.394092410999322393e-05 2.494092410999322452e-06
1.944000000000000000e+03 2.204621158777603945e-05 2.304621158777604004e-06
1.945000000000000000e+03 2.238901213456335530e-05 2.338901213456335419e-06
1.946000000000000000e+03 2.211040685796910213e-05 2.311040685796910272e-06
1.947000000000000000e+03 2.419630306841921398e-05 2.519630306841921542e-06
1.948000000000000000e+03 2.266000426829148999e-05 2.366000426829149058e-06
1.949000000000000000e+03 2.328223367048410389e-05 2.428223367048410533e-06
1.950000000000000000e+03 2.217100833732820500e-05 2.317100833732820474e-06
1.951000000000000000e+03 2.205716413600785437e-05 2.305716413600785581e-06
1.952000000000000000e+03 2.112734646721318489e-05 2.212734646721318548e-06
1.953000000000000000e+03 2.204118109101940224e-05 2.304118109101940029e-06
1.954000000000000000e+03 2.401345583534804300e-05 2.501345583534804274e-06
1.955000000000000000e+03 2.255895239887196265e-05 2.355895239887196239e-06
1.956000000000000000e+03 2.268223174650780475e-05 2.368223174650780534e-06
1.957000000000000000e+03 2.298733501434207878e-05 2.398733501434208022e-06
1.958000000000000000e+03 2.058855736951196742e-05 2.158855736951196547e-06
1.959000000000000000e+03 2.063608803158736396e-05 2.163608803158736285e-06
1.960000000000000000e+03 2.215903754171237637e-05 2.315903754171237442e-06
1.961000000000000000e+03 2.169284603742024448e-05 2.269284603742024337e-06
1.962000000000000000e+03 2.230282850108221057e-05 2.330282850108220947e-06
1.963000000000000000e+03 2.156922514816300837e-05 2.256922514816300980e-06
1.964000000000000000e+03 2.384484072333235580e-05 2.484484072333235809e-06
1.965000000000000000e+03 2.353409928439451328e-05 2.453409928439451387e-06
1.966000000000000000e+03 2.076930268831865458e-05 2.176930268831865517e-06
1.967000000000000000e+03 2.170018270804723452e-05 2.270018270804723511e-06
1.968000000000000000e+03 2.313044087371088765e-05 2.413044087371088909e-06
1.969000000000000000e+03 2.104653878688341628e-05 2.204653878688341772e-06
1.970000000000000000e+03 2.234453655422084811e-05 2.334453655422084955e-06
1.971000000000000000e+03 2.387059780838727901e-05 2.487059780838727875e-06
1.972000000000000000e+03 2.547118130847340304e-05 2.647118130847340363e-06
1.973000000000000000e+03 2.377251727727755970e-05 2.477251727727756198e-06
1.974000000000000000e+03 2.173258637021000783e-05 2.273258637021000588e-06
1.975000000000000000e+03 2.090404710888541147e-05 2.190404710888541121e-06
1.976000000000000000e+03 1.859507052683458673e-05 1.959507052683458816e-06
1.977000000000000000e+03 1.991594539283769917e-05 2.091594539283769806e-06
1.978000000000000000e+03 2.141053177062536366e-05 2.241053177062536340e-06
1.979000000000000000e+03 2.368031342833886241e-05 2.468031342833886469e-06
1.980000000000000000e+03 2.183207152236191979e-05 2.283207152236191869e-06
1.981000000000000000e+03 2.084423707115617568e-05 2.184423707115617372e-06
1.982000000000000000e+03 2.115617317882906388e-05 2.215617317882906531e-06
1.983000000000000000e+03 2.096405329639552007e-05 2.196405329639551812e-06
1.984000000000000000e+03 2.139114649383694059e-05 2.239114649383694034e-06
1.985000000000000000e+03 2.037688931985537664e-05 2.137688931985537723e-06
1.986000000000000000e+03 2.218302724465680479e-05 2.318302724465680538e-06
1.987000000000000000e+03 1.950046132154267250e-05 2.050046132154267055e-06
1.988000000000000000e+03 2.261461323970160388e-05 2.361461323970160362e-06
1.989000000000000000e+03 2.196365905939666311e-05 2.296365905939666201e-06
1.990000000000000000e+03 2.242587781770560913e-05 2.342587781770560972e-06
1.991000000000000000e+03 2.098523000212760683e-05 2.198523000212760488e-06
1.992000000000000000e+03 2.268021112096968144e-05 2.368021112096968287e-06
1.993000000000000000e+03 2.119025618407940139e-05 2.219025618407940198e-06
1.994000000000000000e+03 2.189029250554752262e-05 2.289029250554752406e-06
1.995000000000000000e+03 2.300951469565542238e-05 2.400951469565542297e-06
1.996000000000000000e+03 2.092544961839749287e-05 2.192544961839749431e-06
1.997000000000000000e+03 2.069196867027329212e-05 2.169196867027329186e-06
1.998000000000000000e+03 2.146834855944790128e-05 2.246834855944790018e-06
1.999000000000000000e+03 2.081695945130135515e-05 2.181695945130135405e-06
2.000000000000000000e+03 2.142445656768078083e-05 2.242445656768077973e-06
2.001000000000000000e+03 2.078866581180397686e-05 2.178866581180397491e-06
2.002000000000000000e+03 2.072051937351974190e-05 2.172051937351974333e-06
2.003000000000000000e+03 2.071616149439349365e-05 2.171616149439349339e-06
2.004000000000000000e+03 2.165493207223120808e-05 2.265493207223120951e-06
2.005000000000000000e+03 2.066842742514399733e-05 2.166842742514399707e-06
2.006000000000000000e+03 2.071180589232425378e-05 2.171180589232425268e-06
2.007000000000000000e+03 2.131143309467167741e-05 2.231143309467167885e-06
2.008000000000000000e+03 2.022149874170861913e-05 2.122149874170862057e-06
2.009000000000000000e+03 2.164901918857375671e-05 2.264901918857375730e-06
2.010000000000000000e+03 2.229666682927833690e-05 2.329666682927833495e-06
2.011000000000000000e+03 2.029686050674997240e-05 2.129686050674997299e-06
2.012000000000000000e+03 2.041650838744316185e-05 2.141650838744316159e-06
2.013000000000000000e+03 2.198446452550482838e-05 2.298446452550482727e-06
2.014000000000000000e+03 1.973048586918226170e-05 2.073048586918226229e-06
2.015000000000000000e+03 2.017610499629763103e-05 2.117610499629762992e-06
2.016000000000000000e+03 2.121156998905867545e-05 2.221156998905867519e-06
2.017000000000000000e+03 1.968745448838346796e-05 2.068745448838346939e-06
2.018000000000000000e+03 2.127997514039211738e-05 2.227997514039211882e-06
2.019000000000000000e+03 2.112369292953371287e-05 2.212369292953371346e-06
2.020000000000000000e+03 1.980644325440754334e-05 2.080644325440754223e-06
2.021000000000000000e+03 1.990342234335706689e-05 2.090342234335706494e-06
2.022000000000000000e+03 2.030499013991141370e-05 2.130499013991141514e-06
2.023000000000000000e+03 2.024846968009296472e-05 2.124846968009296277e-06
2.024000000000000000e+03 1.980860101114392268e-05 2.080860101114392073e-06
2.025000000000000000e+03 2.190266465478728775e-05 2.290266465478728749e-06
2.026000000000000000e+03 2.001696911041107686e-05 2.101696911041107830e-06
2.027000000000000000e+03 2.115650884191942462e-05 2.215650884191942266e-06
2.028000000000000000e+03 1.972073441849094458e-05 2.072073441849094348e-06
2.029000000000000000e+03 2.070786133910434347e-05 2.170786133910434237e-06
2.030000000000000000e+03 2.202889928763289261e-05 2.302889928763289235e-06
2.031000000000000000e+03 2.029947594619517840e-05 2.129947594619517984e-06
2.032000000000000000e+03 1.941122616459701021e-05 2.041122616459700996e-06
2.033000000000000000e+03 2.076439241548929694e-05 2.176439241548929838e-06
2.034000000000000000e+03 1.996063905972994787e-05 2.096063905972994761e-06
2.035000000000000000e+03 2.079092476087566297e-05 2.179092476087566102e-06
2.036000000000000000e+03 2.076650116191660698e-05 2.176650116191660841e-06
2.037000000000000000e+03 1.877652611669731141e-05 1.977652611669731030e-06
2.038000000000000000e+03 1.948255571448309815e-05 2.048255571448309790e-06
2.039000000000000000e+03 1.885574009551729574e-05 1.985574009551729464e-06
2.040000000000000000e+03 1.956458098255081673e-05 2.056458098255081817e-06
2.041000000000000000e+03 2.055622525768174743e-05 2.155622525768174633e-06
2.042000000000000000e+03 1.922851592888896613e-05 2.022851592888896587e-06
2.043000000000000000e+03 1.924232988827802711e-05 2.024232988827802600e-06
2.044000000000000000e+03 1.978247603248248373e-05 2.078247603248248262e-06
2.045000000000000000e+03 2.017003924654546494e-05 2.117003924654546468e-06
2.046000000000000000e+03 1.872347664384113299e-05 1.972347664384113188e-06
2.047000000000000000e+03 1.941087867991924610e-05 2.041087867991924669e-06
2.048000000000000000e+03 1.850210945961767333e-05 1.950210945961767561e-06
2.049000000000000000e+03 2.063288711085360200e-05 2.163288711085360089e-06
2.050000000000000000e+03 1.976467794423410920e-05 2.076467794423410809e-06
2.051000000000000000e+03 2.221830947122813361e-05 2.321830947122813504e-06
2.052000000000000000e+03 2.019969342086529092e-05 2.119969342086529067e-06
2.053000000000000000e+03 1.926326613403127758e-05 2.026326613403127817e-06
2.054000000000000000e+03 2.005610273006596574e-05 2.105610273006596379e-06
2.055000000000000000e+03 1.888059681897436679e-05 1.988059681897436738e-06
2.056000000000000000e+03 1.930370840364566487e-05 2.030370840364566546e-06
2.057000000000000000e+03 2.062114876253766293e-05 2.162114876253766182e-06
2.058000000000000000e+03 1.917260858846393462e-05 2.017260858846393267e-06
2.059000000000000000e+03 1.934146883166537099e-05 2.034146883166536904e-06
2.060000000000000000e+03 2.134902501933124355e-05 2.234902501933124159e-06
2.061000000000000000e+03 1.900947883500768285e-05 2.000947883500768344e-06
2.062000000000000000e+03 1.799193927733052297e-05 1.899193927733052441e-06
2.063000000000000000e+03 1.904549168452787170e-05 2.004549168452787060e-06
2.064000000000000000e+03 1.809306848977092701e-05 1.909306848977092676e-06
2.065000000000000000e+03 1.715139916841913579e-05 1.815139916841913638e-06
2.066000000000000000e+03 1.953352877317585709e-05 2.053352877317585852e-06
2.067000000000000000e+03 1.999531882437797438e-05 2.099531882437797242e-06
2.068000000000000000e+03 1.930364749737724980e-05 2.030364749737725039e-06
2.069000000000000000e+03 1.926465021063464281e-05 2.026465021063464425e-06
2.070000000000000000e+03 1.805622055802032821e-05 1.905622055802032711e-06
2.071000000000000000e+03 1.855116622025118191e-05 1.955116622025118420e-06
2.072000000000000000e+03 2.225698099833302074e-05 2.325698099833302133e-06
2.073000000000000000e+03 1.923633951573440153e-05 2.023633951573440043e-06
2.074000000000000000e+03 1.849194372767629720e-05 1.949194372767629779e-06
2.075000000000000000e+03 2.086583581752785060e-05 2.186583581752784864e-06
2.076000000000000000e+03 1.977332688303216635e-05 2.077332688303216610e-06
2.077000000000000000e+03 1.887872706885547757e-05 1.987872706885547900e-06
2.078000000000000000e+03 1.677174486537788626e-05 1.777174486537788516e-06
2.079000000000000000e+03 1.791757653181068325e-05 1.891757653181068384e-06
2.080000000000000000e+03 1.908206905100256765e-05 2.008206905100256570e-06
2.081000000000000000e+03 1.803169190890334492e-05 1.903169190890334636e-06
2.082000000000000000e+03 1.996969147307408265e-05 2.096969147307408154e-06
2.083000000000000000e+03 1.922039010079327421e-05 2.022039010079327311e-06
2.084000000000000000e+03 2.107851100450900197e-05 2.207851100450900341e-06
2.085000000000000000e+03 1.891149913907282245e-05 1.991149913907282389e-06
2.086000000000000000e+03 2.057490723206444324e-05 2.157490723206444383e-06
2.087000000000000000e+03 2.091818653833158712e-05 2.191818653833158686e-06
2.088000000000000000e+03 1.767078404191239964e-05 1.867078404191240023e-06
2.089000000000000000e+03 1.893553770049246938e-05 1.993553770049246997e-06
2.090000000000000000e+03 1.996645610528821702e-05 2.096645610528821761e-06
2.091000000000000000e+03 1.925700617087139252e-05 2.025700617087139311e-06
2.092000000000000000e+03 1.848811660180127669e-05 1.948811660180127728e-06
2.093000000000000000e+03 1.887133973237960775e-05 1.987133973237960664e-06
2.094000000000000000e+03 1.976764464555023378e-05 2.076764464555023437e-06
2.095000000000000000e+03 1.873019676088543567e-05 1.973019676088543541e-06
2.096000000000000000e+03 1.748723407358052619e-05 1.848723407358052762e-06
2.097000000000000000e+03 1.834265409707504837e-05 1.934265409707505065e-06
2.098000000000000000e+03 1.921207567015360634e-05 2.021207567015360777e-06
2.099000000000000000e+03 1.725820274818415387e-05 1.825820274818415530e-06
2.100000000000000000e+03 1.772001124922005429e-05 1.872001124922005403e-06
2.101000000000000000e+03 1.776059365899961695e-05 1.876059365899961923e-06
2.102000000000000000e+03 1.823480777239667582e-05 1.923480777239667472e-06
2.103000000000000000e+03 1.952495553708436470e-05 2.052495553708436444e-06
2.104000000000000000e+03 1.838915254178693739e-05 1.938915254178693713e-06
2.105000000000000000e+03 1.784312817025897419e-05 1.884312817025897309e-06
2.106000000000000000e+03 1.892360189465811565e-05 1.992360189465811454e-06
2.107000000000000000e+03 1.708812418390367582e-05 1.808812418390367725e-06
2.108000000000000000e+03 1.914002517214315446e-05 2.014002517214315251e-06
2.109000000000000000e+03 1.748562906856380368e-05 1.848562906856380257e-06
2.110000000000000000e+03 1.682730070351778396e-05 1.782730070351778625e-06
2.111000000000000000e+03 1.852731405923863450e-05 1.952731405923863340e-06
2.112000000000000000e+03 1.683551848392784013e-05 1.783551848392783987e-06
2.113000000000000000e+03 1.787478691598419259e-05 1.887478691598419487e-06
2.114000000000000000e+03 1.854690779300827047e-05 1.954690779300826936e-06
2.115000000000000000e+03 1.665904783535767159e-05 1.765904783535767387e-06
2.116000000000000000e+03 1.778537190139431378e-05 1.878537190139431267e-06
2.117000000000000000e+03 1.681155106256886970e-05 1.781155106256886860e-06
2.118000000000000000e+03 1.824415752322408588e-05 1.924415752322408816e-06
2.119000000000000000e+03 1.946390531139142113e-05 2.046390531139142172e-06
2.120000000000000000e+03 1.799575492311325910e-05 1.899575492311326138e-06
2.121000000000000000e+03 1.727613333806594245e-05 1.827613333806594389e-06
2.122000000000000000e+03 1.668486203084281708e-05 1.768486203084281598e-06
2.123000000000000000e+03 1.697322323229686638e-05 1.797322323229686866e-06
2.124000000000000000e+03 1.682989751807583497e-05 1.782989751807583556e-06
2.125000000000000000e+03 1.812399708262872782e-05 1.912399708262872756e-06
2.126000000000000000e+03 1.848037756411177325e-05 1.948037756411177299e-06
2.127000000000000000e+03 1.744795467988588983e-05 1.844795467988588957e-06
2.128000000000000000e+03 1.815131426677347242e-05 1.915131426677347216e-06
2.129000000000000000e+03 1.708983787221691878e-05 1.808983787221691937e-06
2.130000000000000000e+03 1.887700656613617342e-05 1.987700656613617231e-06
2.131000000000000000e+03 1.714391023971566816e-05 1.814391023971566790e-06
2.132000000000000000e+03 1.752553170480808042e-05 1.852553170480808101e-06
2.133000000000000000e+03 1.721785372231081322e-05 1.821785372231081550e-06
2.134000000000000000e+03 1.650322476512802286e-05 1.750322476512802429e-06
2.135000000000000000e+03 1.662762450141424029e-05 1.762762450141424257e-06
2.136000000000000000e+03 1.803727876463285105e-05 1.903727876463285080e-06
2.137000000000000000e+03 1.703535040435745179e-05 1.803535040435745322e-06
2.138000000000000000e+03 1.728061841087155694e-05 1.828061841087155753e-06
2.139000000000000000e+03 1.603732549517162371e-05 1.703732549517162430e-06
2.140000000000000000e+03 1.777922827455963534e-05 1.877922827455963508e-06
2.141000000000000000e+03 1.674076548881827707e-05 1.774076548881827935e-06
2.142000000000000000e+03 1.773566266421052449e-05 1.873566266421052423e-06
2.143000000000000000e+03 1.829608287726233338e-05 1.929608287726233567e-06
2.144000000000000000e+03 1.761395082337190957e-05 1.861395082337190931e-06
2.145000000000000000e+03 1.753781892983772531e-05 1.853781892983772760e-06
2.146000000000000000e+03 1.772664626434617552e-05 1.872664626434617780e-06
2.147000000000000000e+03 1.569354368930690730e-05 1.669354368930690704e-06
2.148000000000000000e+03 1.801964648289357664e-05 1.901964648289357723e-06
2.149000000000000000e+03 1.654361271428891664e-05 1.754361271428891638e-06
2.150000000000000000e+03 1.622631779403470626e-05 1.722631779403470600e-06
2.151000000000000000e+03 1.614075743861264928e-05 1.714075743861264818e-06
2.152000000000000000e+03 1.540295758051856757e-05 1.640295758051856901e-06
2.153000000000000000e+03 1.756024609192957762e-05 1.856024609192957821e-06
2.154000000000000000e+03 1.638612817496091869e-05 1.738612817496091928e-06
2.155000000000000000e+03 1.623294851830097460e-05 1.723294851830097519e-06
2.156000000000000000e+03 1.623820833076991161e-05 1.723820833076991051e-06
2.157000000000000000e+03 1.572420768417874393e-05 1.672420768417874622e-06
2.158000000000000000e+03 1.723453086072363003e-05 1.823453086072363147e-06
2.159000000000000000e+03 1.578733272608812948e-05 1.678733272608813092e-06
2.160000000000000000e+03 1.589840350558464037e-05 1.689840350558464011e-06
2.161000000000000000e+03 1.716168588791366532e-05 1.816168588791366421e-06
2.162000000000000000e+03 1.653951035569545743e-05 1.753951035569545802e-06
2.163000000000000000e+03 1.613228508106958470e-05 1.713228508106958698e-06
2.164000000000000000e+03 1.697491698748733002e-05 1.797491698748732976e-06
2.165000000000000000e+03 1.543597013094495500e-05 1.643597013094495728e-06
2.166000000000000000e+03 1.593649076953996792e-05 1.693649076953997021e-06
2.167000000000000000e+03 1.574957140032480957e-05 1.674957140032481185e-06
2.168000000000000000e+03 1.583755537630296135e-05 1.683755537630296110e-06
2.169000000000000000e+03 1.460991647071400759e-05 1.560991647071400903e-06
2.170000000000000000e+03 1.591492646571691900e-05 1.691492646571691789e-06
2.171000000000000000e+03 1.569384719801259018e-05 1.669384719801259077e-06
2.172000000000000000e+03 1.514347283004730748e-05 1.614347283004730723e-06
2.173000000000000000e+03 1.558812094776487896e-05 1.658812094776487955e-06
2.174000000000000000e+03 1.602648126446247788e-05 1.702648126446247762e-06
2.175000000000000000e+03 1.566238377057171797e-05 1.666238377057171771e-06
2.176000000000000000e+03 1.375007462112500599e-05 1.475007462112500827e-06
2.177000000000000000e+03 1.519922905827059256e-05 1.619922905827059400e-06
2.178000000000000000e+03 1.503205131596803514e-05 1.603205131596803573e-06
2.179000000000000000e+03 1.423781105163962066e-05 1.523781105163961956e-06
2.180000000000000000e+03 1.569647019763057683e-05 1.669647019763057742e-06
2.181000000000000000e+03 1.577154529073931859e-05 1.677154529073931918e-06
2.182000000000000000e+03 1.437999804882430968e-05 1.537999804882430942e-06
2.183000000000000000e+03 1.545688373887760519e-05 1.645688373887760662e-06
2.184000000000000000e+03 1.529606196598637236e-05 1.629606196598637211e-06
2.185000000000000000e+03 1.625930258784032072e-05 1.725930258784032046e-06
2.186000000000000000e+03 1.638283672865983900e-05 1.738283672865984043e-06
2.187000000000000000e+03 1.532972264200544783e-05 1.632972264200544842e-06
2.188000000000000000e+03 1.610073769253299696e-05 1.710073769253299670e-06
2.189000000000000000e+03 1.544641922440574350e-05 1.644641922440574578e-06
2.190000000000000000e+03 1.454286532375713969e-05 1.554286532375714113e-06
2.191000000000000000e+03 1.463200021568837296e-05 1.563200021568837355e-06
2.192000000000000000e+03 1.476122831730558951e-05 1.576122831730559095e-06
2.193000000000000000e+03 1.497022184080164455e-05 1.597022184080164599e-06
2.194000000000000000e+03 1.366280446440069568e-05 1.466280446440069457e-06
2.195000000000000000e+03 1.418616662805051565e-05 1.518616662805051708e-06
2.196000000000000000e+03 1.411878833931109528e-05 1.511878833931109502e-06
2.197000000000000000e+03 1.314697772844669486e-05 1.414697772844669461e-06
2.198000000000000000e+03 1.557701930349931357e-05 1.657701930349931586e-06
2.199000000000000000e+03 1.402983017273566218e-05 1.502983017273566193e-06
2.200000000000000000e+03 1.263241934837202179e-05 1.363241934837202069e-06
2.201000000000000000e+03 1.411455677485840822e-05 1.511455677485841050e-06
2.202000000000000000e+03 1.426868489289106437e-05 1.526868489289106412e-06
2.203000000000000000e+03 1.328561557013727678e-05 1.428561557013727822e-06
2.204000000000000000e+03 1.472074965925428795e-05 1.572074965925428684e-06
2.205000000000000000e+03 1.371437053140807451e-05 1.471437053140807425e-06
2.206000000000000000e+03 1.552805702098165695e-05 1.652805702098165839e-06
2.207000000000000000e+03 1.409812912786778277e-05 1.509812912786778167e-06
2.208000000000000000e+03 1.288447356409589374e-05 1.388447356409589518e-06
2.209000000000000000e+03 1.262893127948813151e-05 1.362893127948813125e-06
2.210000000000000000e+03 1.399315161542806043e-05 1.499315161542806272e-06
2.211000000000000000e+03 1.412379314496788581e-05 1.512379314496788470e-06
2.212000000000000000e+03 1.354187557383006614e-05 1.454187557383006758e-06
2.213000000000000000e+03 1.315532546399250811e-05 1.415532546399251039e-06
2.214000000000000000e+03 1.374441578646107174e-05 1.474441578646107064e-06
2.215000000000000000e+03 1.333439125887583802e-05 1.433439125887583861e-06
2.216000000000000000e+03 1.136724176209796599e-05 1.236724176209796489e-06
2.217000000000000000e+03 1.227728636283770843e-05 1.327728636283770986e-06
2.218000000000000000e+03 1.378719639920472708e-05 1.478719639920472937e-06
2.219000000000000000e+03 1.324913191684646974e-05 1.424913191684647202e-06
2.220000000000000000e+03 1.250873829541132924e-05 1.350873829541132814e-06
2.221000000000000000e+03 1.310100399654534364e-05 1.410100399654534253e-06
2.222000000000000000e+03 1.260442617020193671e-05 1.360442617020193730e-06
2.223000000000000000e+03 1.351339896139249137e-05 1.451339896139249111e-06
2.224000000000000000e+03 1.317095477372338978e-05 1.417095477372339121e-06
2.225000000000000000e+03 1.293970834229601339e-05 1.393970834229601398e-06
2.226000000000000000e+03 1.267321829109057029e-05 1.367321829109057088e-06
2.227000000000000000e+03 1.287322619489312487e-05 1.387322619489312546e-06
2.228000000000000000e+03 1.263666646713669257e-05 1.363666646713669400e-06
2.229000000000000000e+03 1.127361712225682039e-05 1.227361712225682098e-06
2.230000000000000000e+03 1.284854595532675380e-05 1.384854595532675524e-06
2.231000000000000000e+03 1.276824586114981580e-05 1.376824586114981469e-06
2.232000000000000000e+03 1.200816168582647154e-05 1.300816168582647382e-06
2.233000000000000000e+03 1.318749288743995620e-05 1.418749288743995763e-06
2.234000000000000000e+03 1.117995208789171822e-05 1.217995208789171712e-06
2.235000000000000000e+03 1.151667928710432156e-05 1.251667928710432300e-06
2.236000000000000000e+03 1.225502533619021140e-05 1.325502533619021029e-06
2.237000000000000000e+03 1.175866186797106612e-05 1.275866186797106586e-06
2.238000000000000000e+03 1.141516154220843282e-05 1.241516154220843341e-06
2.239000000000000000e+03 1.272180888009019453e-05 1.372180888009019512e-06
2.240000000000000000e+03 1.282580044859268591e-05 1.382580044859268481e-06
2.241000000000000000e+03 1.215502570011148069e-05 1.315502570011147959e-06
2.242000000000000000e+03 1.212127403948708614e-05 1.312127403948708757e-06
2.243000000000000000e+03 1.237621101773401062e-05 1.337621101773401121e-06
2.244000000000000000e+03 1.293854158065537177e-05 1.393854158065537321e-06
2.245000000000000000e+03 1.157407696561693565e-05 1.257407696561693793e-06
2.246000000000000000e+03 1.227454097371376527e-05 1.327454097371376756e-06
2.247000000000000000e+03 1.089320344874231846e-05 1.189320344874231905e-06
2.248000000000000000e+03 1.078722758941562621e-05 1.178722758941562680e-06
2.249000000000000000e+03 1.161971433089446255e-05 1.261971433089446230e-06
2.250000000000000000e+03 1.145860424231960565e-05 1.245860424231960624e-06
2.251000000000000000e+03 1.176432187828860119e-05 1.276432187828860009e-06
2.252000000000000000e+03 1.055558283439556988e-05 1.155558283439557131e-06
2.253000000000000000e+03 1.050992520732358651e-05 1.150992520732358710e-06
2.254000000000000000e+03 1.063934382491159007e-05 1.163934382491159236e-06
2.255000000000000000e+03 1.036738496573469397e-05 1.136738496573469625e-06
2.256000000000000000e+03 1.160006425865267854e-05 1.260006425865267998e-06
2.257000000000000000e+03 1.116785062193584411e-05 1.216785062193584470e-06
2.258000000000000000e+03 1.095822054056941614e-05 1.195822054056941588e-06
2.259000000000000000e+03 1.016038911135997730e-05 1.116038911135997704e-06
2.260000000000000000e+03 1.063659249044747947e-05 1.163659249044748176e-06
2.261000000000000000e+03 1.123341132295584797e-05 1.223341132295584771e-06
2.262000000000000000e+03 1.061700493719694084e-05 1.161700493719694059e-06
2.263000000000000000e+03 1.012693276630167845e-05 1.112693276630168073e-06
2.264000000000000000e+03 1.062578198924929172e-05 1.162578198924929061e-06
2.265000000000000000e+03 1.015436999470967970e-05 1.115436999470968114e-06
2.266000000000000000e+03 9.464675068286790925e-06 1.046467506828679152e-06
2.267000000000000000e+03 1.053208163859871509e-05 1.153208163859871738e-06
2.268000000000000000e+03 1.066671452463576222e-05 1.166671452463576450e-06
2.269000000000000000e+03 1.008648767716604640e-05 1.108648767716604530e-06
2.270000000000000000e+03 1.050828554382316823e-05 1.150828554382316882e-06
2.271000000000000000e+03 9.847066515164574162e-06 1.084706651516457645e-06
2.272000000000000000e+03 1.059935546660496420e-05 1.159935546660496479e-06
2.273000000000000000e+03 1.010475128459857373e-05 1.110475128459857347e-06
2.274000000000000000e+03 1.004873179030140348e-05 1.104873179030140407e-06
2.275000000000000000e+03 1.022348587493390447e-05 1.122348587493390337e-06
2.276000000000000000e+03 9.738822900490032590e-06 1.073882290049003318e-06
2.277000000000000000e+03 9.525702239272089311e-06 1.052570223927208821e-06
2.278000000000000000e+03 9.802217335899950302e-06 1.080221733589995089e-06
2.279000000000000000e+03 1.030757690039556762e-05 1.130757690039556737e-06
2.280000000000000000e+03 9.653778971397106686e-06 1.065377897139710643e-06
2.281000000000000000e+03 1.004182794740727460e-05 1.104182794740727350e-06
