#ell D_ell[µK²] error
1.885000000000000000e+03 2.298914921706710445e-05 2.384708288095853432e-06
1.886000000000000000e+03 2.573513276319954301e-05 2.665346053437394900e-06
1.887000000000000000e+03 2.403171790670948345e-05 2.502171566006107036e-06
1.888000000000000000e+03 2.523785234310985153e-05 2.627071966312447971e-06
1.889000000000000000e+03 2.395981521350591133e-05 2.501382996984941807e-06
1.890000000000000000e+03 2.398217982494150951e-05 2.547089967324164868e-06
1.891000000000000000e+03 2.263006893647776421e-05 2.402821029317120711e-06
1.892000000000000000e+03 2.694573761415312033e-05 2.823476632331178116e-06
1.893000000000000000e+03 2.560499134021139146e-05 2.682464618994420832e-06
1.894000000000000000e+03 2.342103586113241777e-05 2.460749126771516269e-06
1.895000000000000000e+03 2.422113182489941971e-05 2.571199538962418594e-06
1.896000000000000000e+03 2.248036527750160368e-05 2.269760290902635588e-06
1.897000000000000000e+03 2.465068091318055508e-05 2.558890057432905418e-06
1.898000000000000000e+03 2.399378274819102057e-05 2.486619920882685718e-06
1.899000000000000000e+03 2.272720691393476168e-05 2.381307889218793374e-06
1.900000000000000000e+03 2.453636074303639514e-05 2.519883769075699013e-06
1.901000000000000000e+03 2.581430093873311816e-05 2.635716229150374525e-06
1.902000000000000000e+03 2.293108157465897215e-05 2.386929126842079875e-06
1.903000000000000000e+03 2.207169209362646044e-05 2.351760763994883553e-06
1.904000000000000000e+03 2.339467384683916064e-05 2.410746521480983997e-06
1.905000000000000000e+03 2.086430424643883233e-05 2.220331246980343437e-06
1.906000000000000000e+03 2.240776740814290921e-05 2.393525911555924779e-06
1.907000000000000000e+03 2.288993519994882714e-05 2.341822646971706408e-06
1.908000000000000000e+03 2.616610423872370452e-05 2.772336425270799408e-06
1.909000000000000000e+03 2.462449743610664897e-05 2.520501022912310758e-06
1.910000000000000000e+03 2.394717999335932470e-05 2.510704761558305000e-06
1.911000000000000000e+03 2.544515741252695700e-05 2.691284527443975978e-06
1.912000000000000000e+03 2.352663309728513869e-05 2.435992270684378659e-06
1.913000000000000000e+03 2.472199973089952472e-05 2.526854259999089009e-06
1.914000000000000000e+03 2.155942163032757019e-05 2.254615226681811490e-06
1.915000000000000000e+03 2.149577839758942351e-05 2.229432330829325254e-06
1.916000000000000000e+03 2.463526647025424877e-05 2.544048634395317623e-06
1.917000000000000000e+03 2.537850098228246998e-05 2.552235581068436980e-06
1.918000000000000000e+03 2.317382950060912746e-05 2.410802006001553603e-06
1.919000000000000000e+03 2.442581194037424255e-05 2.462303566705915284e-06
1.920000000000000000e+03 2.468336251560912208e-05 2.655673304436006376e-06
1.921000000000000000e+03 2.312881639038881683e-05 2.438302429523828295e-06
1.922000000000000000e+03 2.336827287081936165e-05 2.408405252046519142e-06
1.923000000000000000e+03 2.344573388347631800e-05 2.433425095493184028e-06
1.924000000000000000e+03 2.207215570313411339e-05 2.336291456464007089e-06
1.925000000000000000e+03 2.346285342824924654e-05 2.485955881559131472e-06
1.926000000000000000e+03 2.216540980371819382e-05 2.339651246221733515e-06
1.927000000000000000e+03 2.508648432377711827e-05 2.580149516519689571e-06
1.928000000000000000e+03 2.328031268467687796e-05 2.392224184875416386e-06
1.929000000000000000e+03 2.487200438479727216e-05 2.557354829984567600e-06
1.930000000000000000e+03 2.529393081504290207e-05 2.579452186631661713e-06
1.931000000000000000e+03 2.395499256354928350e-05 2.437303264717203471e-06
1.932000000000000000e+03 2.198928823424701597e-05 2.307219822333829051e-06
1.933000000000000000e+03 2.282394854002318035e-05 2.359536073047156772e-06
1.934000000000000000e+03 2.102295402150856124e-05 2.246929116005951028e-06
1.935000000000000000e+03 2.519809970348881389e-05 2.526892080846027061e-06
1.936000000000000000e+03 2.238989520322286558e-05 2.361521363998916814e-06
1.937000000000000000e+03 2.312490195171476310e-05 2.404481736135467507e-06
1.938000000000000000e+03 2.237216776453074770e-05 2.376075359345369298e-06
1.939000000000000000e+03 2.255019816093294390e-05 2.405836895408538405e-06
1.940000000000000000e+03 2.210231140070022178e-05 2.368574998007920405e-06
1.941000000000000000e+03 2.154841500640167131e-05 2.266661837375871071e-06
1.942000000000000000e+03 2.250697654915894170e-05 2.410968388293146640e-06
1.943000000000000000e+03 2.448699738943987362e-05 2.494092410999322452e-06
1.944000000000000000e+03 2.226944455842453020e-05 2.304621158777604004e-06
1.945000000000000000e+03 2.265778907497362213e-05 2.338901213456335843e-06
1.946000000000000000e+03 2.184732625248467645e-05 2.311040685796910272e-06
1.947000000000000000e+03 2.401234963919328256e-05 2.519630306841921542e-06
1.948000000000000000e+03 2.263922885783822633e-05 2.366000426829149058e-06
1.949000000000000000e+03 2.401331407220633419e-05 2.428223367048410533e-06
1.950000000000000000e+03 2.224636388602352021e-05 2.317100833732820898e-06
1.951000000000000000e+03 2.288017506167860126e-05 2.305716413600786005e-06
1.952000000000000000e+03 2.213153491081786494e-05 2.212734646721318971e-06
1.953000000000000000e+03 2.294761231520888107e-05 2.304118109101940453e-06
1.954000000000000000e+03 2.412771350221314768e-05 2.501345583534804274e-06
1.955000000000000000e+03 2.303530345876104467e-05 2.355895239887196663e-06
1.956000000000000000e+03 2.273770008927124601e-05 2.368223174650780534e-06
1.957000000000000000e+03 2.325385135588836061e-05 2.398733501434208446e-06
1.958000000000000000e+03 2.128930229665653725e-05 2.158855736951196970e-06
1.959000000000000000e+03 2.084137988785993457e-05 2.163608803158736285e-06
1.960000000000000000e+03 2.214990839892537721e-05 2.315903754171237866e-06
1.961000000000000000e+03 2.163823291451891817e-05 2.269284603742024761e-06
1.962000000000000000e+03 2.203611685873636870e-05 2.330282850108220947e-06
1.963000000000000000e+03 2.157632020891462536e-05 2.256922514816301404e-06
1.964000000000000000e+03 2.419374339989960543e-05 2.484484072333235809e-06
1.965000000000000000e+03 2.299237484427486483e-05 2.453409928439451387e-06
1.966000000000000000e+03 2.011790962977659644e-05 2.176930268831865941e-06
1.967000000000000000e+03 2.159353159250480903e-05 2.270018270804723511e-06
1.968000000000000000e+03 2.287543481007370228e-05 2.413044087371089332e-06
1.969000000000000000e+03 2.055553069220504033e-05 2.204653878688341772e-06
1.970000000000000000e+03 2.250034707063885874e-05 2.334453655422084955e-06
1.971000000000000000e+03 2.378346729305741449e-05 2.487059780838728299e-06
1.972000000000000000e+03 2.658344972158874098e-05 2.647118130847340786e-06
1.973000000000000000e+03 2.447347371742011291e-05 2.477251727727756198e-06
1.974000000000000000e+03 2.126563667864823898e-05 2.273258637021001012e-06
1.975000000000000000e+03 2.096342087238498687e-05 2.190404710888541121e-06
1.976000000000000000e+03 1.843057148481762024e-05 1.959507052683458816e-06
1.977000000000000000e+03 2.011168119149813767e-05 2.091594539283770230e-06
1.978000000000000000e+03 2.178120237701361222e-05 2.241053177062536340e-06
1.979000000000000000e+03 2.359507446275037839e-05 2.468031342833886469e-06
1.980000000000000000e+03 2.197853149581584619e-05 2.283207152236191869e-06
1.981000000000000000e+03 2.067230969099527520e-05 2.184423707115617796e-06
1.982000000000000000e+03 2.184041272233429629e-05 2.215617317882906955e-06
1.983000000000000000e+03 2.061965630185735648e-05 2.196405329639552235e-06
1.984000000000000000e+03 2.117532460404081030e-05 2.239114649383694457e-06
1.985000000000000000e+03 2.007064933480041583e-05 2.137688931985538147e-06
1.986000000000000000e+03 2.166829399355844400e-05 2.318302724465680961e-06
1.987000000000000000e+03 1.894864571784676854e-05 2.050046132154267055e-06
1.988000000000000000e+03 2.281403732924792380e-05 2.361461323970160786e-06
1.989000000000000000e+03 2.241149303589096590e-05 2.296365905939666201e-06
1.990000000000000000e+03 2.292178927664820565e-05 2.342587781770561395e-06
1.991000000000000000e+03 2.079517565331563333e-05 2.198523000212760488e-06
1.992000000000000000e+03 2.289780222005499401e-05 2.368021112096968287e-06
1.993000000000000000e+03 2.130615283631076182e-05 2.219025618407940198e-06
1.994000000000000000e+03 2.215747328098611628e-05 2.289029250554752830e-06
1.995000000000000000e+03 2.336339883036054550e-05 2.400951469565542297e-06
1.996000000000000000e+03 2.137527114039278618e-05 2.192544961839749854e-06
1.997000000000000000e+03 2.086659656379661221e-05 2.169196867027329186e-06
1.998000000000000000e+03 2.195796034025551956e-05 2.246834855944790441e-06
1.999000000000000000e+03 2.073549684460607994e-05 2.181695945130135405e-06
2.000000000000000000e+03 2.168273241427065074e-05 2.242445656768078397e-06
2.001000000000000000e+03 2.067726320545411770e-05 2.178866581180397914e-06
2.002000000000000000e+03 2.083013741612119182e-05 2.172051937351974757e-06
2.003000000000000000e+03 2.063299371583288139e-05 2.171616149439349762e-06
2.004000000000000000e+03 2.119459568146398793e-05 2.265493207223120951e-06
2.005000000000000000e+03 2.065363666872096517e-05 2.166842742514399707e-06
2.006000000000000000e+03 2.115837605128934073e-05 2.171180589232425268e-06
2.007000000000000000e+03 2.040147038557821928e-05 2.231143309467168309e-06
2.008000000000000000e+03 2.024859632614484602e-05 2.122149874170862481e-06
2.009000000000000000e+03 2.112995251301852645e-05 2.264901918857375730e-06
2.010000000000000000e+03 2.208132886324822217e-05 2.329666682927833918e-06
2.011000000000000000e+03 2.037220096878314683e-05 2.129686050674997299e-06
2.012000000000000000e+03 2.054224458658021436e-05 2.141650838744316583e-06
2.013000000000000000e+03 2.252517516202828606e-05 2.298446452550482727e-06
2.014000000000000000e+03 2.004605037229626014e-05 2.073048586918226652e-06
2.015000000000000000e+03 2.115668418074275983e-05 2.117610499629763416e-06
2.016000000000000000e+03 2.105901894882528962e-05 2.221156998905867943e-06
2.017000000000000000e+03 1.964340190409791782e-05 2.068745448838347363e-06
2.018000000000000000e+03 2.088653146261562507e-05 2.227997514039212306e-06
2.019000000000000000e+03 2.108569269258238655e-05 2.212369292953371770e-06
2.020000000000000000e+03 1.977261006959004337e-05 2.080644325440754223e-06
2.021000000000000000e+03 1.935412084787152643e-05 2.090342234335706494e-06
2.022000000000000000e+03 1.962675667219773669e-05 2.130499013991141514e-06
2.023000000000000000e+03 2.093015147577227488e-05 2.124846968009296701e-06
2.024000000000000000e+03 1.909325110044786345e-05 2.080860101114392496e-06
2.025000000000000000e+03 2.160796748110095503e-05 2.290266465478729173e-06
2.026000000000000000e+03 1.976542665669872492e-05 2.101696911041108254e-06
2.027000000000000000e+03 2.066427661559088686e-05 2.215650884191942266e-06
2.028000000000000000e+03 1.973338009560515266e-05 2.072073441849094348e-06
2.029000000000000000e+03 1.999774281341489216e-05 2.170786133910434237e-06
2.030000000000000000e+03 2.297934862195277953e-05 2.302889928763289659e-06
2.031000000000000000e+03 2.022182503416717979e-05 2.129947594619517984e-06
2.032000000000000000e+03 1.898247502500589819e-05 2.041122616459700996e-06
2.033000000000000000e+03 2.159195533655858338e-05 2.176439241548930262e-06
2.034000000000000000e+03 2.019419997724228525e-05 2.096063905972994761e-06
2.035000000000000000e+03 2.069363777022579438e-05 2.179092476087566102e-06
2.036000000000000000e+03 2.030856106590211502e-05 2.176650116191660841e-06
2.037000000000000000e+03 1.859016650627429357e-05 1.977652611669731030e-06
2.038000000000000000e+03 1.934280015286478192e-05 2.048255571448310213e-06
2.039000000000000000e+03 1.904933150271991788e-05 1.985574009551729464e-06
2.040000000000000000e+03 1.970408895431646708e-05 2.056458098255082240e-06
2.041000000000000000e+03 2.007085992664354692e-05 2.155622525768174633e-06
2.042000000000000000e+03 1.976896233614009132e-05 2.022851592888896587e-06
2.043000000000000000e+03 1.863753317379430072e-05 2.024232988827802600e-06
2.044000000000000000e+03 1.999812636428179805e-05 2.078247603248248686e-06
2.045000000000000000e+03 1.976351085898561089e-05 2.117003924654546468e-06
2.046000000000000000e+03 1.855725565765969356e-05 1.972347664384113188e-06
2.047000000000000000e+03 1.924656673659056759e-05 2.041087867991925093e-06
2.048000000000000000e+03 1.827785824326369003e-05 1.950210945961767561e-06
2.049000000000000000e+03 2.043214999368626100e-05 2.163288711085360089e-06
2.050000000000000000e+03 1.921019175976365078e-05 2.076467794423411233e-06
2.051000000000000000e+03 2.258814177214045596e-05 2.321830947122813928e-06
2.052000000000000000e+03 2.037295987990430450e-05 2.119969342086529490e-06
2.053000000000000000e+03 1.983159962289518052e-05 2.026326613403128241e-06
2.054000000000000000e+03 2.077775711437324804e-05 2.105610273006596802e-06
2.055000000000000000e+03 1.918761823675577995e-05 1.988059681897437161e-06
2.056000000000000000e+03 1.932291847578259777e-05 2.030370840364566969e-06
2.057000000000000000e+03 2.093982708253398864e-05 2.162114876253766182e-06
2.058000000000000000e+03 1.924906027038735256e-05 2.017260858846393267e-06
2.059000000000000000e+03 1.954442469813351784e-05 2.034146883166536904e-06
2.060000000000000000e+03 2.172729625995453709e-05 2.234902501933124583e-06
2.061000000000000000e+03 1.886737168261796258e-05 2.000947883500768344e-06
2.062000000000000000e+03 1.725486133495076599e-05 1.899193927733052441e-06
2.063000000000000000e+03 1.858032053170300161e-05 2.004549168452787060e-06
2.064000000000000000e+03 1.800073686196695171e-05 1.909306848977092676e-06
2.065000000000000000e+03 1.695987985428864427e-05 1.815139916841913427e-06
2.066000000000000000e+03 1.974554782611748913e-05 2.053352877317586276e-06
2.067000000000000000e+03 2.020466974388042966e-05 2.099531882437797666e-06
2.068000000000000000e+03 1.898734695500189869e-05 2.030364749737725462e-06
2.069000000000000000e+03 1.924763299989095173e-05 2.026465021063464425e-06
2.070000000000000000e+03 1.807430892381675763e-05 1.905622055802032711e-06
2.071000000000000000e+03 1.820532058155922641e-05 1.955116622025118843e-06
2.072000000000000000e+03 2.293246824626321171e-05 2.325698099833302556e-06
2.073000000000000000e+03 1.938670920504803149e-05 2.023633951573440043e-06
2.074000000000000000e+03 1.868911393564141884e-05 1.949194372767629779e-06
2.075000000000000000e+03 2.053637137903095657e-05 2.186583581752785288e-06
2.076000000000000000e+03 1.970581590239234879e-05 2.077332688303217033e-06
2.077000000000000000e+03 1.883715136118561530e-05 1.987872706885548324e-06
2.078000000000000000e+03 1.699854846809085871e-05 1.777174486537788728e-06
2.079000000000000000e+03 1.779329349759210566e-05 1.891757653181068384e-06
2.080000000000000000e+03 1.971019588204469441e-05 2.008206905100256994e-06
2.081000000000000000e+03 1.807896821481089951e-05 1.903169190890334636e-06
2.082000000000000000e+03 1.987911893285583661e-05 2.096969147307408154e-06
2.083000000000000000e+03 1.957200435605030878e-05 2.022039010079327311e-06
2.084000000000000000e+03 2.024335142790941618e-05 2.207851100450900765e-06
2.085000000000000000e+03 1.869361632248494221e-05 1.991149913907282812e-06
2.086000000000000000e+03 2.099769152370891025e-05 2.157490723206444383e-06
2.087000000000000000e+03 2.119860339448137901e-05 2.191818653833158686e-06
2.088000000000000000e+03 1.840190757997390452e-05 1.867078404191240235e-06
2.089000000000000000e+03 1.950902745743938720e-05 1.993553770049247420e-06
2.090000000000000000e+03 1.949099893906552127e-05 2.096645610528821761e-06
2.091000000000000000e+03 1.888106908087158506e-05 2.025700617087139311e-06
2.092000000000000000e+03 1.918970379808838351e-05 1.948811660180127728e-06
2.093000000000000000e+03 1.936831728735406935e-05 1.987133973237961088e-06
2.094000000000000000e+03 1.967913035116363222e-05 2.076764464555023437e-06
2.095000000000000000e+03 1.873100717220216736e-05 1.973019676088543541e-06
2.096000000000000000e+03 1.735530809796297368e-05 1.848723407358052762e-06
2.097000000000000000e+03 1.765282925949918970e-05 1.934265409707505065e-06
2.098000000000000000e+03 1.896816742396762590e-05 2.021207567015360354e-06
2.099000000000000000e+03 1.651586837153501847e-05 1.825820274818415742e-06
2.100000000000000000e+03 1.803721815049215733e-05 1.872001124922005615e-06
2.101000000000000000e+03 1.816792548637612123e-05 1.876059365899962135e-06
2.102000000000000000e+03 1.826218489621548739e-05 1.923480777239667472e-06
2.103000000000000000e+03 1.970661185721985889e-05 2.052495553708436868e-06
2.104000000000000000e+03 1.859538709423487447e-05 1.938915254178693713e-06
2.105000000000000000e+03 1.743144161102364487e-05 1.884312817025897309e-06
2.106000000000000000e+03 1.899601437354316014e-05 1.992360189465811454e-06
2.107000000000000000e+03 1.776699863897041582e-05 1.808812418390367725e-06
2.108000000000000000e+03 1.905811530066742017e-05 2.014002517214315251e-06
2.109000000000000000e+03 1.833167720227158275e-05 1.848562906856380469e-06
2.110000000000000000e+03 1.719462853592483668e-05 1.782730070351778837e-06
2.111000000000000000e+03 1.891910621748540901e-05 1.952731405923863340e-06
2.112000000000000000e+03 1.682521500581366194e-05 1.783551848392783987e-06
2.113000000000000000e+03 1.766662791346365599e-05 1.887478691598419487e-06
2.114000000000000000e+03 1.813944714373669329e-05 1.954690779300826936e-06
2.115000000000000000e+03 1.635454963159345925e-05 1.765904783535767811e-06
2.116000000000000000e+03 1.793917484871811066e-05 1.878537190139431267e-06
2.117000000000000000e+03 1.739527997971926441e-05 1.781155106256886860e-06
2.118000000000000000e+03 1.809122446863821638e-05 1.924415752322409240e-06
2.119000000000000000e+03 1.931583544869722971e-05 2.046390531139142172e-06
2.120000000000000000e+03 1.811483154174073766e-05 1.899575492311326138e-06
2.121000000000000000e+03 1.669007082457089314e-05 1.827613333806594600e-06
2.122000000000000000e+03 1.588466828134835941e-05 1.768486203084281598e-06
2.123000000000000000e+03 1.695264952950591806e-05 1.797322323229686866e-06
2.124000000000000000e+03 1.651673894330302699e-05 1.782989751807583767e-06
2.125000000000000000e+03 1.825766101022880682e-05 1.912399708262873179e-06
2.126000000000000000e+03 1.803223822290855874e-05 1.948037756411177723e-06
2.127000000000000000e+03 1.742735535513549578e-05 1.844795467988589169e-06
2.128000000000000000e+03 1.762408459903814199e-05 1.915131426677347639e-06
2.129000000000000000e+03 1.666048504177650838e-05 1.808983787221691937e-06
2.130000000000000000e+03 1.911704045113041806e-05 1.987700656613617231e-06
2.131000000000000000e+03 1.716825134351277068e-05 1.814391023971566790e-06
2.132000000000000000e+03 1.742936170077649959e-05 1.852553170480808101e-06
2.133000000000000000e+03 1.764477431367532107e-05 1.821785372231081550e-06
2.134000000000000000e+03 1.635184593408956172e-05 1.750322476512802641e-06
2.135000000000000000e+03 1.606813652398704069e-05 1.762762450141424469e-06
2.136000000000000000e+03 1.775697433952903197e-05 1.903727876463285291e-06
2.137000000000000000e+03 1.721698256360161365e-05 1.803535040435745534e-06
2.138000000000000000e+03 1.719692026510957872e-05 1.828061841087155965e-06
2.139000000000000000e+03 1.654949957714473862e-05 1.703732549517162430e-06
2.140000000000000000e+03 1.761532100281388546e-05 1.877922827455963508e-06
2.141000000000000000e+03 1.721550489550932624e-05 1.774076548881828147e-06
2.142000000000000000e+03 1.690399580711565472e-05 1.873566266421052423e-06
2.143000000000000000e+03 1.859397184980167352e-05 1.929608287726233990e-06
2.144000000000000000e+03 1.784131091129961933e-05 1.861395082337190931e-06
2.145000000000000000e+03 1.752930159081099432e-05 1.853781892983772760e-06
2.146000000000000000e+03 1.699496323043068633e-05 1.872664626434617780e-06
2.147000000000000000e+03 1.581751840811038579e-05 1.669354368930690704e-06
2.148000000000000000e+03 1.778261007895945469e-05 1.901964648289357934e-06
2.149000000000000000e+03 1.658240878075293852e-05 1.754361271428891850e-06
2.150000000000000000e+03 1.568482158864186051e-05 1.722631779403470812e-06
2.151000000000000000e+03 1.612894122740114592e-05 1.714075743861265030e-06
2.152000000000000000e+03 1.569280906063645395e-05 1.640295758051856901e-06
2.153000000000000000e+03 1.788214123940815178e-05 1.856024609192958244e-06
2.154000000000000000e+03 1.684500855814535127e-05 1.738612817496092351e-06
2.155000000000000000e+03 1.614047378960985820e-05 1.723294851830097519e-06
2.156000000000000000e+03 1.608935234142358622e-05 1.723820833076991051e-06
2.157000000000000000e+03 1.595950049323446659e-05 1.672420768417874834e-06
2.158000000000000000e+03 1.691820496863232734e-05 1.823453086072363147e-06
2.159000000000000000e+03 1.588737738971969315e-05 1.678733272608813516e-06
2.160000000000000000e+03 1.595049507619640273e-05 1.689840350558464011e-06
2.161000000000000000e+03 1.737314354158605196e-05 1.816168588791366421e-06
2.162000000000000000e+03 1.570243573658870043e-05 1.753951035569545802e-06
2.163000000000000000e+03 1.618395695776279214e-05 1.713228508106958698e-06
2.164000000000000000e+03 1.716260849135568375e-05 1.797491698748733400e-06
2.165000000000000000e+03 1.540975246870571671e-05 1.643597013094495728e-06
2.166000000000000000e+03 1.620196881048730164e-05 1.693649076953997021e-06
2.167000000000000000e+03 1.570942098237090978e-05 1.674957140032481609e-06
2.168000000000000000e+03 1.573089788642477747e-05 1.683755537630296321e-06
2.169000000000000000e+03 1.467970369096305176e-05 1.560991647071400903e-06
2.170000000000000000e+03 1.603666787291501290e-05 1.691492646571692001e-06
2.171000000000000000e+03 1.523850154180158821e-05 1.669384719801259077e-06
2.172000000000000000e+03 1.537565637372410819e-05 1.614347283004730723e-06
2.173000000000000000e+03 1.599012013344794627e-05 1.658812094776487955e-06
2.174000000000000000e+03 1.602634186932097078e-05 1.702648126446248186e-06
2.175000000000000000e+03 1.606735296861407788e-05 1.666238377057171983e-06
2.176000000000000000e+03 1.388310863509354483e-05 1.475007462112500827e-06
2.177000000000000000e+03 1.496305337444926161e-05 1.619922905827059400e-06
2.178000000000000000e+03 1.458059090303332432e-05 1.603205131596803573e-06
2.179000000000000000e+03 1.428787776010657012e-05 1.523781105163961956e-06
2.180000000000000000e+03 1.588688536994324325e-05 1.669647019763058165e-06
2.181000000000000000e+03 1.590262506395059201e-05 1.677154529073932130e-06
2.182000000000000000e+03 1.464461978883319215e-05 1.537999804882430942e-06
2.183000000000000000e+03 1.578557669430244207e-05 1.645688373887760874e-06
2.184000000000000000e+03 1.543582851341202824e-05 1.629606196598637423e-06
2.185000000000000000e+03 1.597932796606869147e-05 1.725930258784032046e-06
2.186000000000000000e+03 1.585167587017735104e-05 1.738283672865984255e-06
2.187000000000000000e+03 1.508168223859888544e-05 1.632972264200544842e-06
2.188000000000000000e+03 1.665529580520264452e-05 1.710073769253299882e-06
2.189000000000000000e+03 1.572379890791911002e-05 1.644641922440574790e-06
2.190000000000000000e+03 1.456347786783084261e-05 1.554286532375714324e-06
2.191000000000000000e+03 1.471980494209514849e-05 1.563200021568837567e-06
2.192000000000000000e+03 1.421947898987518228e-05 1.576122831730559095e-06
2.193000000000000000e+03 1.522762529914362215e-05 1.597022184080164599e-06
2.194000000000000000e+03 1.346671611590189979e-05 1.466280446440069669e-06
2.195000000000000000e+03 1.472453939476023809e-05 1.518616662805051708e-06
2.196000000000000000e+03 1.392183101148731775e-05 1.511878833931109714e-06
2.197000000000000000e+03 1.300871799332034787e-05 1.414697772844669461e-06
2.198000000000000000e+03 1.575097859303785836e-05 1.657701930349931797e-06
2.199000000000000000e+03 1.416391701282487490e-05 1.502983017273566404e-06
2.200000000000000000e+03 1.232140736976874110e-05 1.363241934837202069e-06
2.201000000000000000e+03 1.429478660002350899e-05 1.511455677485841262e-06
2.202000000000000000e+03 1.439615766124389547e-05 1.526868489289106412e-06
2.203000000000000000e+03 1.304207348048500553e-05 1.428561557013727822e-06
2.204000000000000000e+03 1.480590013478740590e-05 1.572074965925428896e-06
2.205000000000000000e+03 1.354406690919326135e-05 1.471437053140807425e-06
2.206000000000000000e+03 1.584343186969230130e-05 1.652805702098166051e-06
2.207000000000000000e+03 1.416999066483095020e-05 1.509812912786778378e-06
2.208000000000000000e+03 1.269648228147608747e-05 1.388447356409589730e-06
2.209000000000000000e+03 1.230162506982934296e-05 1.362893127948813125e-06
2.210000000000000000e+03 1.397894820314759015e-05 1.499315161542806272e-06
2.211000000000000000e+03 1.438655838371368280e-05 1.512379314496788470e-06
2.212000000000000000e+03 1.365450241195376063e-05 1.454187557383006758e-06
2.213000000000000000e+03 1.338678592178652976e-05 1.415532546399251039e-06
2.214000000000000000e+03 1.367231397782564763e-05 1.474441578646107064e-06
2.215000000000000000e+03 1.292589901954305413e-05 1.433439125887584073e-06
2.216000000000000000e+03 1.124385482795124486e-05 1.236724176209796701e-06
2.217000000000000000e+03 1.241556242541812484e-05 1.327728636283770986e-06
2.218000000000000000e+03 1.354026374922165188e-05 1.478719639920473149e-06
2.219000000000000000e+03 1.377751867268470224e-05 1.424913191684647202e-06
2.220000000000000000e+03 1.235717442723281348e-05 1.350873829541132814e-06
2.221000000000000000e+03 1.321868877730901500e-05 1.410100399654534465e-06
2.222000000000000000e+03 1.262703190550992949e-05 1.360442617020193730e-06
2.223000000000000000e+03 1.355383907323248715e-05 1.451339896139249323e-06
2.224000000000000000e+03 1.282493288169847774e-05 1.417095477372339333e-06
2.225000000000000000e+03 1.267396193458841123e-05 1.393970834229601610e-06
2.226000000000000000e+03 1.283784929372565071e-05 1.367321829109057300e-06
2.227000000000000000e+03 1.298172535537125487e-05 1.387322619489312758e-06
2.228000000000000000e+03 1.292519084832092573e-05 1.363666646713669400e-06
2.229000000000000000e+03 1.124312162333869307e-05 1.227361712225682310e-06
2.230000000000000000e+03 1.302192083170665806e-05 1.384854595532675312e-06
2.231000000000000000e+03 1.284893719039794237e-05 1.376824586114981469e-06
2.232000000000000000e+03 1.230923906713541365e-05 1.300816168582647382e-06
2.233000000000000000e+03 1.340522104251546432e-05 1.418749288743995763e-06
2.234000000000000000e+03 1.122133113527992025e-05 1.217995208789171924e-06
2.235000000000000000e+03 1.165245058577627735e-05 1.251667928710432512e-06
2.236000000000000000e+03 1.218450902861263702e-05 1.325502533619021241e-06
2.237000000000000000e+03 1.198672460948069263e-05 1.275866186797106586e-06
2.238000000000000000e+03 1.168136956152233017e-05 1.241516154220843341e-06
2.239000000000000000e+03 1.266562280276916165e-05 1.372180888009019936e-06
2.240000000000000000e+03 1.290343896303551692e-05 1.382580044859268904e-06
2.241000000000000000e+03 1.178146193634404760e-05 1.315502570011148170e-06
2.242000000000000000e+03 1.248441999333729303e-05 1.312127403948708969e-06
2.243000000000000000e+03 1.250103615344599122e-05 1.337621101773401332e-06
2.244000000000000000e+03 1.260773674078658220e-05 1.393854158065537321e-06
2.245000000000000000e+03 1.123285123590653096e-05 1.257407696561694005e-06
2.246000000000000000e+03 1.230355230252014029e-05 1.327454097371376968e-06
2.247000000000000000e+03 1.092270935886273091e-05 1.189320344874232117e-06
2.248000000000000000e+03 1.083858786292014046e-05 1.178722758941563103e-06
2.249000000000000000e+03 1.207647766469443889e-05 1.261971433089446442e-06
2.250000000000000000e+03 1.120760243825069276e-05 1.245860424231960836e-06
2.251000000000000000e+03 1.198450820693891284e-05 1.276432187828860220e-06
2.252000000000000000e+03 9.928931293293124052e-06 1.155558283439557343e-06
2.253000000000000000e+03 1.050892146267481634e-05 1.150992520732358710e-06
2.254000000000000000e+03 1.078979252400033543e-05 1.163934382491159236e-06
2.255000000000000000e+03 1.011229706498144869e-05 1.136738496573469625e-06
2.256000000000000000e+03 1.176454607300775493e-05 1.260006425865268210e-06
2.257000000000000000e+03 1.119569613739275825e-05 1.216785062193584681e-06
2.258000000000000000e+03 1.099374925169964701e-05 1.195822054056941800e-06
2.259000000000000000e+03 1.003963089320199589e-05 1.116038911135997704e-06
2.260000000000000000e+03 1.042680491384145374e-05 1.163659249044748388e-06
2.261000000000000000e+03 1.106507062294237296e-05 1.223341132295584983e-06
2.262000000000000000e+03 1.050591133871427145e-05 1.161700493719694059e-06
2.263000000000000000e+03 1.008759544865917564e-05 1.112693276630168073e-06
2.264000000000000000e+03 1.079834855619096694e-05 1.162578198924929061e-06
2.265000000000000000e+03 1.016610215540171749e-05 1.115436999470968325e-06
2.266000000000000000e+03 9.109513758420346793e-06 1.046467506828679363e-06
2.267000000000000000e+03 1.050485287490554253e-05 1.153208163859871950e-06
2.268000000000000000e+03 1.045211533495469357e-05 1.166671452463576662e-06
2.269000000000000000e+03 1.020340195220699272e-05 1.108648767716604530e-06
2.270000000000000000e+03 1.068528564374117046e-05 1.150828554382317094e-06
2.271000000000000000e+03 9.972255013746280473e-06 1.084706651516457645e-06
2.272000000000000000e+03 1.045186292642534884e-05 1.159935546660496479e-06
